113	9	2024-04-13 12:08:21.0	03:33
114	10	2024-04-13 13:47:53.0	02:43
115	11	2024-04-13 15:01:32.0	07:46
116	4	2024-04-13 16:16:47.0	02:02
117	3	2024-04-13 16:35:47.0	00:29
118	9	2024-04-13 17:56:51.0	01:37
119	10	2024-04-13 18:16:47.0	01:01
120	3	2024-04-13 19:45:10.0	03:49
121	4	2024-04-13 21:30:59.0	02:05
122	10	2024-04-13 23:09:20.0	00:25
123	9	2024-04-13 23:23:39.0	02:37
124	11	2024-04-14 00:20:08.0	01:41
125	2	2024-04-14 00:46:00.0	08:44
126	4	2024-04-14 04:10:44.0	10:15
127	9	2024-04-14 04:23:50.0	10:02
128	6	2024-04-14 06:20:53.0	35:40
129	10	2024-04-14 06:28:34.0	13:26
130	3	2024-04-14 09:19:53.0	05:06
131	11	2024-04-14 09:29:58.0	04:56
132	8	2024-04-14 09:53:17.0	04:32
133	7	2024-04-13 11:49:55.0	55:11
134	2	2024-04-14 14:57:29.0	04:54
135	3	2024-04-14 17:22:35.0	02:29
136	4	2024-04-14 18:34:10.0	03:34
137	11	2024-04-14 20:51:46.0	06:26
138	3	2024-04-14 22:25:24.0	01:21
139	9	2024-04-14 22:27:20.0	01:22
140	10	2024-04-14 22:39:58.0	04:38
141	2	2024-04-15 00:05:09.0	09:40
142	4	2024-04-15 01:05:17.0	09:03
143	9	2024-04-15 02:43:38.0	08:04
144	11	2024-04-15 09:44:00.0	03:06
145	10	2024-04-15 09:48:15.0	01:16
146	10	2024-04-15 09:48:15.0	01:16
147	2	2024-04-15 10:38:29.0	00:42
148	3	2024-04-15 10:43:06.0	03:18
149	8	2024-04-15 10:44:40.0	03:21
150	4	2024-04-15 11:20:47.0	01:38
151	9	2024-04-15 11:22:51.0	00:31
152	10	2024-04-15 11:30:24.0	00:37
153	2	2024-04-15 11:59:13.0	00:30
154	10	2024-04-15 12:25:32.0	02:47
155	9	2024-04-15 12:27:18.0	01:47
156	2	2024-04-15 12:56:15.0	29:51
157	11	2024-04-15 13:14:02.0	02:12
158	4	2024-04-15 15:08:40.0	03:52
159	9	2024-04-15 15:12:40.0	01:32
160	3	2024-04-15 15:21:42.0	01:26
161	3	2024-04-15 15:21:42.0	01:26
162	11	2024-04-15 17:01:11.0	02:00
163	9	2024-04-15 17:50:54.0	01:10
164	10	2024-04-15 17:54:09.0	01:07
165	4	2024-04-15 21:27:13.0	11:40
166	3	2024-04-15 21:42:24.0	11:25
167	9	2024-04-16 00:37:28.0	10:19
168	10	2024-04-16 02:10:18.0	08:46
169	11	2024-04-16 09:50:30.0	05:42
170	4	2024-04-16 10:41:18.0	01:47
171	3	2024-04-16 10:52:38.0	01:36
172	9	2024-04-16 12:22:27.0	02:54
173	10	2024-04-16 12:31:10.0	02:00
174	8	2024-04-16 12:58:43.0	05:57
175	4	2024-04-16 14:55:52.0	01:27
176	11	2024-04-16 16:24:23.0	02:31
177	10	2024-04-16 16:34:01.0	02:22
178	7	2024-04-16 16:56:06.0	21:01
179	4	2024-04-16 17:44:03.0	10:47
180	3	2024-04-16 17:47:01.0	15:41
181	9	2024-04-16 19:34:24.0	18:22
182	2	2024-04-16 21:32:46.0	11:55
183	11	2024-04-16 23:38:35.0	14:18
184	10	2024-04-17 06:49:55.0	07:07
185	11	2024-04-17 15:49:48.0	00:36
186	3	2024-04-17 16:02:08.0	00:22
187	10	2024-04-17 16:47:08.0	00:20
188	3	2024-04-17 16:47:18.0	00:11
189	2	2024-04-17 17:03:37.0	01:20
190	9	2024-04-17 17:07:03.0	00:00
191	11	2024-04-17 17:50:41.0	02:47
192	3	2024-04-17 17:52:58.0	00:31
193	4	2024-04-17 18:17:25.0	03:17
194	3	2024-04-17 18:47:41.0	03:42
195	9	2024-04-17 19:49:23.0	03:16
196	10	2024-04-17 21:11:41.0	04:52
197	2	2024-04-17 21:51:48.0	03:57
198	11	2024-04-17 23:26:01.0	10:09
199	3	2024-04-17 23:39:00.0	10:29
200	4	2024-04-18 01:05:17.0	08:32
201	9	2024-04-18 02:47:35.0	10:32
202	2	2024-04-18 09:16:08.0	02:38
203	3	2024-04-18 12:36:19.0	02:16
204	2	2024-04-18 12:54:20.0	01:58
205	11	2024-04-18 14:52:11.0	04:43
206	9	2024-04-18 15:32:09.0	04:03
207	3	2024-04-18 18:11:26.0	02:38
208	2	2024-04-18 19:50:00.0	00:59
209	11	2024-04-18 20:23:37.0	15:13
210	10	2024-04-18 21:22:33.0	16:28
211	4	2024-04-18 21:48:47.0	12:46
212	3	2024-04-18 21:55:07.0	03:04
213	9	2024-04-19 00:15:55.0	13:35
214	4	2024-04-18 21:48:47.0	12:46
215	3	2024-04-19 08:42:13.0	01:54
216	4	2024-04-19 10:56:54.0	01:19
217	2	2024-04-19 11:09:13.0	01:54
218	11	2024-04-19 12:10:35.0	01:44
219	4	2024-04-19 13:30:41.0	03:22
220	2	2024-04-19 14:04:27.0	04:33
221	3	2024-04-19 14:27:19.0	02:25
222	11	2024-04-19 16:17:32.0	02:45
223	10	2024-04-19 16:33:53.0	02:29
224	9	2024-04-19 17:24:31.0	01:13
225	4	2024-04-19 18:06:50.0	03:59
226	3	2024-04-19 18:57:09.0	03:09
227	10	2024-04-19 20:37:49.0	05:40
228	3	2024-04-19 23:19:19.0	03:53
229	4	2024-04-20 01:56:28.0	01:16
230	9	2024-04-20 02:39:44.0	03:27
231	10	2024-04-20 03:29:21.0	10:07
232	7	2024-04-20 04:49:42.0	17:35
233	3	2024-04-20 06:15:20.0	03:24
234	2	2024-04-20 06:20:46.0	03:19
235	9	2024-04-20 08:20:56.0	05:15
236	11	2024-04-20 10:01:03.0	04:30
237	4	2024-04-20 11:37:42.0	01:58
238	3	2024-04-20 13:17:50.0	02:48
239	10	2024-04-20 15:01:38.0	05:35
240	9	2024-04-20 15:52:50.0	04:44
241	4	2024-04-20 16:34:09.0	02:13
242	11	2024-04-20 16:44:33.0	03:53
243	2	2024-04-20 17:41:54.0	16:12
244	8	2024-04-20 22:10:04.0	02:14
245	9	2024-04-20 23:27:38.0	00:57
246	3	2024-04-21 06:49:06.0	03:05
247	8	2024-04-21 09:04:40.0	05:49
248	4	2024-04-21 09:43:19.0	06:59
249	9	2024-04-21 10:26:09.0	06:56
250	7	2024-04-21 11:08:36.0	08:25
251	2	2024-04-21 17:08:08.0	19:59
252	8	2024-04-21 17:45:46.0	01:48
253	11	2024-04-21 18:28:41.0	20:47
254	10	2024-04-21 19:12:37.0	01:56
255	9	2024-04-21 19:37:17.0	01:31
256	4	2024-04-21 20:19:14.0	03:27
257	3	2024-04-21 22:54:19.0	00:59
258	2	2024-04-21 17:08:08.0	19:59
259	10	2024-04-22 00:31:50.0	14:44
260	9	2024-04-22 00:53:36.0	04:27
261	8	2024-04-22 01:41:03.0	86:42
262	4	2024-04-22 04:18:26.0	05:05
263	3	2024-04-22 05:59:53.0	04:13
264	11	2024-04-21 18:28:41.0	20:47
265	9	2024-04-22 10:22:08.0	08:46
266	6	2024-04-22 11:07:45.0	08:57
267	4	2024-04-22 14:09:01.0	05:56
268	3	2024-04-22 16:53:31.0	03:12
269	10	2024-04-22 17:29:15.0	16:38
270	11	2024-04-22 18:48:02.0	15:19
271	9	2024-04-22 21:59:08.0	12:08
272	4	2024-04-23 09:10:45.0	04:47
273	3	2024-04-23 09:36:38.0	04:21
274	11	2024-04-23 11:19:34.0	08:15
275	10	2024-04-23 13:05:25.0	06:29
276	9	2024-04-23 14:25:17.0	08:17
277	6	2024-04-23 14:32:22.0	07:07
278	4	2024-04-23 20:10:17.0	02:32
279	10	2024-04-23 21:36:28.0	15:40
280	11	2024-04-23 22:13:58.0	42:24
281	2	2024-04-23 23:33:08.0	15:04
282	4	2024-04-24 00:44:22.0	12:33
283	3	2024-04-24 06:42:28.0	06:34
284	7	2024-04-24 14:04:23.0	00:00
285	3	2024-04-24 14:05:58.0	00:50
286	10	2024-04-24 14:40:15.0	01:48
287	4	2024-04-24 14:42:04.0	00:14
288	2	2024-04-24 14:59:47.0	04:20
289	4	2024-04-24 15:36:14.0	04:19
290	9	2024-04-24 16:04:48.0	15:56
291	3	2024-04-24 18:36:42.0	13:24
292	10	2024-04-24 21:16:16.0	19:22
293	4	2024-04-25 08:30:50.0	09:17
294	9	2024-04-25 14:54:07.0	07:14
295	7	2024-04-25 16:22:14.0	05:54
296	3	2024-04-25 16:49:55.0	01:54
297	6	2024-04-25 17:45:46.0	21:09
298	10	2024-04-25 17:47:45.0	04:21
299	11	2024-04-25 17:59:03.0	04:09
300	2	2024-04-25 18:33:08.0	00:11
301	4	2024-04-25 18:56:44.0	10:33
302	2	2024-04-25 21:22:30.0	02:44
303	3	2024-04-25 23:28:10.0	00:38
304	9	2024-04-26 00:40:28.0	08:46
305	11	2024-04-26 03:00:22.0	06:26
306	11	2024-04-26 03:00:22.0	06:26
307	7	2024-04-26 04:54:49.0	18:13
308	3	2024-04-26 05:19:01.0	08:51
309	2	2024-04-26 05:59:15.0	08:56
310	4	2024-04-26 09:30:31.0	03:44
311	10	2024-04-26 11:16:00.0	08:18
312	11	2024-04-26 12:30:31.0	00:53
313	9	2024-04-26 13:26:19.0	06:07
314	11	2024-04-26 14:53:59.0	04:40
315	3	2024-04-26 16:06:32.0	03:03
316	4	2024-04-26 16:31:23.0	02:38
317	4	2024-04-26 19:48:18.0	02:32
318	3	2024-04-26 19:52:17.0	03:16
319	11	2024-04-26 20:58:22.0	00:38
320	2	2024-04-26 21:36:54.0	07:58
321	10	2024-04-26 21:51:08.0	01:21
322	9	2024-04-26 23:30:10.0	13:39
323	11	2024-04-27 00:10:33.0	12:58
324	4	2024-04-27 00:20:08.0	09:24
325	10	2024-04-27 05:12:55.0	07:56
326	3	2024-04-27 06:46:33.0	08:35
327	2	2024-04-27 10:18:34.0	05:03
328	4	2024-04-27 14:58:11.0	02:41
329	9	2024-04-27 15:19:23.0	02:20
330	11	2024-04-27 15:57:32.0	05:20
331	6	2024-04-27 16:11:27.0	05:41
332	10	2024-04-27 17:06:40.0	04:11
333	3	2024-04-27 17:36:13.0	02:45
334	2	2024-04-27 17:43:52.0	04:09
335	4	2024-04-27 19:59:38.0	00:27
336	4	2024-04-27 22:32:34.0	03:07
337	3	2024-04-28 01:49:51.0	14:35
338	10	2024-04-28 02:54:16.0	14:06
339	11	2024-04-28 03:54:57.0	13:05
340	9	2024-04-28 10:11:27.0	06:34
341	4	2024-04-28 14:45:36.0	01:40
342	2	2024-04-28 16:48:54.0	03:32
343	3	2024-04-28 17:18:53.0	02:51
344	4	2024-04-28 18:38:54.0	03:57
345	9	2024-04-28 20:59:45.0	02:04
346	10	2024-04-28 21:15:00.0	01:25
347	6	2024-04-28 21:48:13.0	21:39
348	2	2024-04-28 22:45:53.0	11:27
349	11	2024-04-28 22:51:18.0	00:28
350	3	2024-04-28 22:59:13.0	11:14
351	10	2024-04-28 23:23:20.0	11:27
352	4	2024-04-28 23:31:12.0	11:19
353	3	2024-04-29 10:49:30.0	03:27
354	9	2024-04-29 12:17:44.0	01:59
355	2	2024-04-29 12:28:19.0	99:39
356	10	2024-04-29 14:52:11.0	01:20
357	11	2024-04-29 15:44:34.0	03:12
358	9	2024-04-29 16:50:56.0	02:06
359	9	2024-04-29 16:50:56.0	02:06
360	8	2024-04-29 16:53:33.0	18:26
361	3	2024-04-29 17:10:53.0	03:28
362	4	2024-04-29 19:56:47.0	00:53
363	10	2024-04-29 21:11:16.0	00:32
364	11	2024-04-29 21:45:08.0	00:41
365	4	2024-04-29 21:52:28.0	00:38
366	10	2024-04-29 22:23:35.0	01:26
367	3	2024-04-29 22:46:13.0	00:00
368	11	2024-04-29 22:57:23.0	00:44
369	3	2024-04-29 23:36:46.0	00:00
370	9	2024-04-30 08:23:07.0	00:00
371	3	2024-04-30 11:02:28.0	00:52
372	4	2024-04-30 11:05:55.0	00:49
373	11	2024-04-30 11:19:22.0	05:07
374	10	2024-04-30 12:07:59.0	04:09
375	4	2024-04-30 16:42:11.0	00:33
376	11	2024-04-30 16:51:24.0	00:34
377	3	2024-04-30 16:53:25.0	00:32
378	10	2024-04-30 17:32:38.0	01:50
379	4	2024-04-30 17:57:26.0	01:12
380	9	2024-04-30 18:38:35.0	02:04
381	3	2024-04-30 19:04:18.0	02:00
382	8	2024-04-30 21:08:25.0	01:38
383	4	2024-04-30 21:15:17.0	01:31
384	11	2024-04-30 21:30:24.0	03:30
385	7	2024-04-30 23:37:08.0	35:08
386	9	2024-05-01 01:25:29.0	11:25
387	3	2024-05-01 01:51:09.0	02:03
388	4	2024-05-01 01:58:12.0	01:56
389	11	2024-05-01 02:39:09.0	10:12
390	10	2024-05-01 04:14:52.0	08:36
391	3	2024-05-01 14:24:57.0	02:43
392	9	2024-05-01 17:40:31.0	02:24
393	4	2024-05-01 17:42:06.0	02:12
394	10	2024-05-01 18:09:05.0	01:56
395	11	2024-05-01 19:58:07.0	01:54
396	3	2024-05-01 20:31:40.0	01:54
397	10	2024-05-01 21:51:52.0	10:31
398	4	2024-05-01 23:10:00.0	09:13
399	3	2024-05-02 01:11:43.0	10:30
400	6	2024-05-02 07:42:24.0	31:00
401	11	2024-05-02 08:39:45.0	04:23
402	4	2024-05-02 11:05:20.0	01:26
403	10	2024-05-02 11:38:32.0	08:16
404	9	2024-05-02 11:57:29.0	01:05
405	9	2024-05-02 16:47:34.0	03:07
406	4	2024-05-02 17:42:51.0	15:00
407	10	2024-05-02 21:49:55.0	10:53
408	11	2024-05-02 21:57:53.0	00:03
409	11	2024-05-02 22:01:30.0	00:52
410	9	2024-05-02 23:49:39.0	12:43
411	3	2024-05-03 08:34:22.0	06:05
412	11	2024-05-03 09:36:12.0	02:56
413	8	2024-05-03 14:38:38.0	05:28
414	4	2024-05-03 14:48:11.0	01:19
415	3	2024-05-03 15:23:22.0	00:44
416	9	2024-05-03 16:05:24.0	04:01
417	10	2024-05-03 16:55:40.0	06:40
418	4	2024-05-03 17:27:48.0	02:39
419	2	2024-05-03 21:16:31.0	04:41
420	3	2024-05-03 21:34:11.0	04:24
421	11	2024-05-03 23:40:36.0	14:41
422	9	2024-05-04 01:40:24.0	11:41
423	6	2024-05-04 01:57:05.0	16:22
424	4	2024-05-04 02:12:37.0	13:14
425	10	2024-05-04 08:30:11.0	06:06
426	3	2024-05-04 08:55:42.0	04:25
427	2	2024-05-04 08:57:28.0	01:00
428	9	2024-05-04 01:40:24.0	11:41
429	8	2024-05-04 11:01:52.0	11:03
430	9	2024-05-04 15:29:06.0	02:50
431	10	2024-05-04 16:31:25.0	02:40
432	4	2024-05-04 16:41:56.0	02:29
433	3	2024-05-04 17:05:53.0	02:05
434	2	2024-05-04 18:18:45.0	08:11
435	9	2024-05-04 19:33:51.0	02:31
436	11	2024-05-04 20:29:45.0	04:10
437	4	2024-05-04 21:45:30.0	00:14
438	3	2024-05-04 21:49:53.0	02:08
439	10	2024-05-04 22:23:59.0	05:02
440	2	2024-05-04 18:18:45.0	08:11
441	4	2024-05-04 23:12:46.0	01:47
442	6	2024-05-04 23:35:06.0	02:03
443	8	2024-05-05 01:26:26.0	10:27
444	4	2024-05-05 03:26:03.0	08:27
445	2	2024-05-05 03:33:03.0	08:20
446	7	2024-05-05 03:52:11.0	15:17
447	11	2024-05-05 09:45:19.0	02:08
448	9	2024-05-05 10:07:26.0	09:25
449	3	2024-05-05 15:34:00.0	20:49
450	4	2024-05-05 16:42:50.0	06:48
451	11	2024-05-05 20:06:04.0	03:24
452	2	2024-05-05 23:21:48.0	14:15
453	9	2024-05-05 23:23:33.0	14:13
454	10	2024-05-06 01:46:01.0	13:45
455	8	2024-05-06 03:46:51.0	17:14
456	11	2024-05-06 03:49:31.0	11:41
457	3	2024-05-06 13:14:37.0	06:12
458	4	2024-05-06 13:33:17.0	03:43
459	2	2024-05-06 15:27:26.0	02:39
460	9	2024-05-06 16:29:21.0	04:32
461	10	2024-05-06 16:45:14.0	04:16
462	2	2024-05-06 15:27:26.0	02:39
463	10	2024-05-06 16:45:14.0	04:16
464	11	2024-05-06 18:17:34.0	04:32
465	4	2024-05-06 18:24:01.0	04:03
466	2	2024-05-06 19:27:55.0	03:21
467	9	2024-05-06 23:15:35.0	11:51
468	3	2024-05-06 23:18:11.0	10:25
469	4	2024-05-06 23:32:44.0	09:13
470	10	2024-05-06 23:44:15.0	10:44
471	2	2024-05-07 09:47:20.0	04:40
472	11	2024-05-07 09:49:17.0	03:53
473	4	2024-05-07 10:11:28.0	04:16
474	3	2024-05-07 10:43:17.0	03:44
475	10	2024-05-07 11:30:13.0	02:12
476	9	2024-05-07 14:20:24.0	03:46
477	11	2024-05-07 15:10:06.0	05:21
478	4	2024-05-07 16:18:27.0	01:48
479	3	2024-05-07 17:25:13.0	00:41
480	10	2024-05-07 18:48:54.0	01:42
481	2	2024-05-07 19:15:40.0	02:14
482	3	2024-05-07 21:40:04.0	00:18
483	11	2024-05-07 21:58:40.0	00:20
484	10	2024-05-07 22:02:51.0	00:16
485	9	2024-05-07 22:17:24.0	01:58
486	2	2024-05-07 22:45:09.0	01:06
487	6	2024-05-07 23:01:18.0	00:50
488	10	2024-05-07 23:23:01.0	02:25
489	7	2024-05-07 23:38:55.0	92:03
490	11	2024-05-08 00:00:37.0	01:48
491	4	2024-05-08 01:22:19.0	12:08
492	9	2024-05-08 02:02:37.0	11:29
493	8	2024-05-08 02:54:14.0	21:28
494	2	2024-05-08 04:01:37.0	05:39
495	8	2024-05-08 02:54:14.0	21:28
496	3	2024-05-08 06:12:55.0	07:18
497	11	2024-05-08 08:41:33.0	08:27
498	10	2024-05-08 09:34:20.0	07:35
499	6	2024-05-08 15:54:03.0	43:43
500	3	2024-05-08 16:17:04.0	02:14
501	4	2024-05-08 16:54:18.0	01:37
502	2	2024-05-08 17:12:56.0	01:18
503	9	2024-05-08 17:55:15.0	00:48
504	11	2024-05-08 19:01:28.0	18:44
505	4	2024-05-08 19:17:54.0	02:54
506	9	2024-05-08 19:43:32.0	03:41
507	10	2024-05-08 20:14:41.0	03:09
508	8	2024-05-08 02:54:14.0	21:28
509	3	2024-05-08 23:24:27.0	00:58
510	2	2024-05-08 23:39:01.0	15:49
511	3	2024-05-09 03:35:43.0	12:05
512	4	2024-05-09 10:43:43.0	04:57
513	9	2024-05-09 11:11:14.0	02:34
514	2	2024-05-08 23:39:01.0	15:49
515	10	2024-05-09 14:05:42.0	04:50
516	11	2024-05-09 15:44:26.0	19:52
517	9	2024-05-09 16:24:43.0	05:34
518	2	2024-05-09 16:32:55.0	02:54
519	3	2024-05-09 16:54:57.0	02:32
520	4	2024-05-09 19:10:45.0	03:38
521	3	2024-05-09 20:21:30.0	02:28
522	2	2024-05-09 21:50:00.0	00:59
523	10	2024-05-09 22:44:46.0	12:41
524	9	2024-05-09 23:45:04.0	13:17
525	8	2024-05-10 01:53:34.0	18:07
526	3	2024-05-10 10:52:52.0	03:50
527	10	2024-05-10 11:44:24.0	01:18
528	4	2024-05-10 12:23:22.0	02:20
529	11	2024-05-10 12:55:13.0	02:17
530	10	2024-05-10 14:52:28.0	01:47
531	9	2024-05-10 15:14:11.0	01:11
532	3	2024-05-10 15:46:29.0	02:10
533	4	2024-05-10 16:14:35.0	01:38
534	2	2024-05-10 16:25:45.0	03:59
535	6	2024-05-10 16:54:55.0	05:41
536	11	2024-05-10 17:18:02.0	03:31
537	9	2024-05-10 18:02:54.0	01:14
538	10	2024-05-10 18:14:23.0	01:08
539	4	2024-05-10 18:39:18.0	01:21
540	10	2024-05-10 20:07:39.0	00:42
541	9	2024-05-10 20:13:28.0	01:42
542	3	2024-05-10 20:27:02.0	01:41
543	4	2024-05-10 21:41:00.0	16:01
544	10	2024-05-10 21:46:36.0	01:35
545	2	2024-05-10 21:57:02.0	01:00
546	9	2024-05-10 23:00:02.0	15:23
547	8	2024-05-10 23:09:31.0	15:32
548	3	2024-05-10 23:14:09.0	01:59
549	11	2024-05-10 23:48:24.0	14:54
550	7	2024-05-07 23:38:55.0	92:03
551	2	2024-05-11 11:11:01.0	05:59
552	10	2024-05-11 12:21:13.0	07:21
553	3	2024-05-11 14:14:56.0	02:55
554	6	2024-05-11 14:23:06.0	00:04
555	4	2024-05-11 15:45:13.0	03:57
556	6	2024-05-11 18:56:18.0	00:19
557	2	2024-05-11 19:04:49.0	02:31
558	8	2024-05-11 20:14:58.0	00:00
559	3	2024-05-11 20:17:30.0	01:59
560	7	2024-05-11 20:30:08.0	00:00
561	9	2024-05-11 20:47:25.0	01:59
562	10	2024-05-11 21:42:11.0	01:04
563	4	2024-05-11 22:12:07.0	00:34
564	11	2024-05-11 22:45:55.0	05:03
565	2	2024-05-11 22:53:19.0	04:18
566	3	2024-05-11 23:20:25.0	03:51
567	8	2024-05-12 01:23:20.0	17:43
568	4	2024-05-12 04:38:16.0	02:53
569	3	2024-05-12 05:34:43.0	05:18
570	6	2024-05-12 05:38:40.0	13:28
571	2	2024-05-12 05:41:59.0	30:41
572	9	2024-05-12 08:50:09.0	04:22
573	10	2024-05-12 08:50:35.0	04:22
574	4	2024-05-12 10:03:44.0	09:14
575	11	2024-05-12 12:00:35.0	27:30
576	3	2024-05-12 20:49:29.0	15:34
577	7	2024-05-12 21:27:32.0	21:58
578	4	2024-05-13 02:08:50.0	10:15
579	8	2024-05-13 08:38:18.0	10:47
580	10	2024-05-13 13:16:10.0	03:50
581	9	2024-05-13 13:17:52.0	03:48
582	9	2024-05-13 13:17:52.0	03:48
583	4	2024-05-13 14:59:01.0	01:47
584	3	2024-05-13 15:36:12.0	01:09
585	2	2024-05-13 16:22:54.0	05:31
586	11	2024-05-13 17:27:04.0	04:26
587	9	2024-05-13 18:17:22.0	14:55
588	10	2024-05-13 18:44:53.0	14:28
589	10	2024-05-13 18:44:53.0	14:28
590	3	2024-05-13 20:18:40.0	20:34
591	2	2024-05-13 22:50:46.0	18:13
592	8	2024-05-13 23:17:55.0	15:02
593	11	2024-05-14 09:34:34.0	00:26
594	10	2024-05-14 10:26:38.0	03:53
595	9	2024-05-14 10:46:32.0	03:33
596	11	2024-05-14 15:33:57.0	18:43
597	9	2024-05-14 15:51:22.0	02:37
598	4	2024-05-14 16:10:16.0	02:18
599	3	2024-05-14 17:11:45.0	20:07
600	10	2024-05-14 17:44:50.0	02:39
601	9	2024-05-14 21:54:19.0	02:49
602	4	2024-05-14 22:32:51.0	02:10
603	4	2024-05-15 08:06:09.0	05:13
604	9	2024-05-15 09:46:41.0	05:52
605	2	2024-05-15 13:01:11.0	03:20
606	10	2024-05-15 13:38:30.0	00:00
607	11	2024-05-15 13:53:40.0	02:27
608	4	2024-05-15 14:26:59.0	01:31
609	3	2024-05-15 16:09:12.0	01:42
610	9	2024-05-15 16:26:44.0	02:02
611	4	2024-05-15 16:32:16.0	01:19
612	11	2024-05-15 17:14:03.0	01:14
613	2	2024-05-15 18:22:47.0	03:24
614	9	2024-05-15 20:07:54.0	08:50
615	4	2024-05-15 22:00:12.0	07:07
616	11	2024-05-15 22:12:50.0	16:05
617	3	2024-05-15 22:44:59.0	13:46
618	10	2024-05-16 01:44:45.0	12:28
619	2	2024-05-16 05:28:33.0	06:48
620	9	2024-05-16 06:12:12.0	06:33
621	2	2024-05-16 12:57:43.0	02:24
622	4	2024-05-16 13:24:15.0	01:36
623	3	2024-05-16 13:26:44.0	01:34
624	9	2024-05-16 14:50:36.0	01:21
625	11	2024-05-16 15:22:04.0	00:50
626	10	2024-05-16 16:00:19.0	03:08
627	3	2024-05-16 16:42:43.0	03:41
628	9	2024-05-16 17:09:39.0	01:58
629	4	2024-05-16 17:16:53.0	01:50
630	11	2024-05-16 17:37:30.0	01:35
631	2	2024-05-16 19:21:13.0	01:07
632	10	2024-05-16 19:57:06.0	04:14
